temperatura,umidade,velocidade_vento,precipitacao_mm,dias_sem_chuva,brilho,frp,confianca,ndvi,declividade,bioma,estado,estacao_seca,vento_forte,alto_risco
25.4,69.0,7.6,0.0,30,322.9,3.1,65.0,0.8,18.5,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,315.1,1.7,65.0,0.8,20.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,8.9,95.0,0.8,15.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,303.7,6.3,65.0,0.8,10.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,306.4,1.2,65.0,0.8,8.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,312.8,1.6,65.0,0.5,12.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,318.6,3.0,65.0,0.5,18.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.8,1.6,65.0,0.5,12.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.7,0.9,65.0,0.5,12.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.3,0.4,65.0,0.5,10.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,300.0,0.4,65.0,0.5,8.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,302.9,0.6,65.0,0.5,9.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.5,1.1,65.0,0.5,10.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,311.6,1.6,65.0,0.5,18.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.1,2.7,65.0,0.5,8.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.7,1.1,65.0,0.5,10.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.7,0.4,65.0,0.5,5.7,Desconhecido,RO,0,0,1
25.4,69.0,7.6,0.0,30,305.3,1.4,65.0,0.5,13.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.1,0.6,65.0,0.5,16.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.8,0.7,65.0,0.5,18.1,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,314.0,2.0,65.0,0.5,11.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.6,2.0,65.0,0.7,12.9,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,321.2,4.5,65.0,0.7,9.2,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,334.3,4.5,65.0,0.7,12.6,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,346.4,4.5,65.0,0.7,11.6,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,318.9,5.6,65.0,0.7,10.3,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,336.9,7.2,65.0,0.7,10.7,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,5.5,95.0,0.7,12.3,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,319.3,5.5,65.0,0.7,8.5,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,310.5,5.5,65.0,0.7,8.8,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,299.5,5.5,65.0,0.7,18.5,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,304.7,1.0,65.0,0.8,23.6,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,300.8,1.0,65.0,0.8,4.0,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,307.1,1.7,65.0,0.8,3.7,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,301.8,0.7,65.0,0.8,5.2,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,309.2,1.5,65.0,0.8,9.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,301.2,0.7,65.0,0.8,14.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,318.5,2.8,65.0,0.8,13.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,328.9,2.8,65.0,0.8,10.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,303.1,2.5,65.0,0.8,12.6,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,311.4,1.7,65.0,0.8,6.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,310.7,2.0,65.0,0.8,8.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,7.7,95.0,0.7,9.9,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,320.5,5.5,65.0,0.7,2.1,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,335.4,8.6,65.0,0.7,4.2,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,367.0,8.6,95.0,0.7,4.4,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,299.2,6.9,65.0,0.7,13.8,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,331.4,7.7,65.0,0.7,11.2,Mata Atlantica,TO,0,0,1
25.4,69.0,7.6,0.0,30,298.7,5.5,65.0,0.7,13.1,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,306.5,3.2,65.0,0.8,0.8,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,310.4,1.3,65.0,0.7,2.6,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,318.1,1.3,65.0,0.7,13.3,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,313.4,1.5,65.0,0.7,0.0,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,305.1,1.3,65.0,0.7,16.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,299.3,1.5,65.0,0.7,0.9,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,314.3,1.4,65.0,0.3,14.2,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,305.2,1.4,65.0,0.3,5.6,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,317.8,3.2,65.0,0.8,15.2,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,323.4,5.2,65.0,0.8,26.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,304.4,2.3,65.0,0.8,0.0,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,342.3,5.6,65.0,0.8,13.5,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,353.1,5.6,65.0,0.8,1.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,321.4,3.2,65.0,0.8,12.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,348.8,5.2,65.0,0.8,9.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,319.2,5.2,65.0,0.8,10.6,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,308.7,5.6,65.0,0.8,5.4,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,299.7,5.4,65.0,0.8,13.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,302.0,0.8,65.0,0.8,2.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,300.4,0.8,65.0,0.8,16.2,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,302.8,1.4,65.0,0.7,8.0,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,300.6,0.4,65.0,0.7,3.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,332.1,8.0,65.0,0.7,18.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,10.5,95.0,0.7,9.7,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,10.5,95.0,0.7,19.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,312.4,2.4,65.0,0.8,16.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,316.4,3.9,65.0,0.8,6.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,306.7,1.6,65.0,0.8,9.6,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,304.0,0.6,65.0,0.7,10.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,302.4,0.6,65.0,0.7,17.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,305.4,0.6,65.0,0.7,12.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,306.0,0.6,65.0,0.7,10.9,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,322.0,3.8,65.0,0.7,9.0,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,320.3,1.9,65.0,0.7,9.7,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,331.2,2.8,65.0,0.7,16.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,332.9,3.2,65.0,0.7,10.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,312.5,2.8,65.0,0.7,8.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,315.6,3.2,65.0,0.7,7.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,344.9,3.8,65.0,0.7,7.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,342.4,3.2,65.0,0.7,3.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,328.9,3.2,65.0,0.7,6.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,318.5,3.2,65.0,0.7,17.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,303.8,0.9,65.0,0.3,9.0,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,324.3,3.4,65.0,0.3,13.5,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,319.6,4.0,65.0,0.3,0.0,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,324.3,1.9,65.0,0.7,12.8,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,334.7,1.7,65.0,0.7,9.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,327.2,1.7,65.0,0.7,7.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,305.4,1.7,65.0,0.7,10.9,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,307.6,1.7,65.0,0.7,7.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,302.7,1.8,65.0,0.3,0.0,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,339.1,4.6,65.0,0.3,14.6,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,347.1,5.8,65.0,0.3,11.2,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,5.8,95.0,0.3,8.4,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,314.0,1.8,65.0,0.3,5.2,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,4.6,95.0,0.3,2.7,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,313.6,4.6,65.0,0.3,11.1,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,300.5,0.6,65.0,0.7,18.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,335.6,4.7,65.0,0.7,11.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,350.8,3.7,65.0,0.7,3.1,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,338.7,6.9,65.0,0.7,11.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,320.7,6.1,65.0,0.7,9.7,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,320.7,1.6,65.0,0.7,14.3,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,324.4,3.7,65.0,0.7,13.0,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,302.9,1.7,65.0,0.7,0.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,301.2,3.4,65.0,0.7,12.7,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,327.9,3.4,65.0,0.7,5.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,349.2,3.4,65.0,0.7,2.9,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,8.1,95.0,0.7,9.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,310.9,8.1,65.0,0.7,12.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,309.8,0.8,65.0,0.7,1.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,347.7,11.3,65.0,0.3,13.5,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,336.3,5.7,65.0,0.3,13.8,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,315.6,2.5,65.0,0.3,10.2,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,310.6,1.8,65.0,0.3,5.7,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,316.8,1.4,65.0,0.5,5.1,Cerrado,MA,0,0,0
25.4,69.0,7.6,0.0,30,301.5,0.4,65.0,0.5,15.1,Cerrado,MA,0,0,1
25.4,69.0,7.6,0.0,30,301.2,0.4,65.0,0.5,2.4,Cerrado,MA,0,0,1
25.4,69.0,7.6,0.0,30,342.5,12.7,65.0,0.7,15.3,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,355.3,19.0,65.0,0.7,9.2,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,353.3,12.7,65.0,0.7,9.5,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,355.3,25.5,65.0,0.7,1.5,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,329.8,26.7,65.0,0.7,9.3,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,301.0,25.5,65.0,0.7,13.1,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,333.2,12.7,65.0,0.7,3.3,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,344.6,12.7,65.0,0.7,12.5,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,340.4,26.7,65.0,0.7,10.4,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,297.4,0.8,65.0,0.7,6.8,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,297.8,1.0,65.0,0.7,14.3,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,306.2,1.7,65.0,0.7,0.0,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,304.1,1.2,65.0,0.3,11.7,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,305.5,0.9,65.0,0.7,18.1,Mata Atlantica,GO,0,0,1
25.4,69.0,7.6,0.0,30,304.7,0.9,65.0,0.7,17.2,Mata Atlantica,GO,0,0,0
25.4,69.0,7.6,0.0,30,305.5,0.9,65.0,0.7,11.9,Mata Atlantica,GO,0,0,1
25.4,69.0,7.6,0.0,30,304.3,0.9,65.0,0.7,8.5,Mata Atlantica,GO,0,0,1
25.4,69.0,7.6,0.0,30,312.5,3.1,65.0,0.7,6.8,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,311.6,2.0,65.0,0.7,8.5,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,307.8,3.1,65.0,0.7,12.7,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,303.5,1.9,65.0,0.7,6.0,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,331.6,6.4,65.0,0.5,13.8,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,340.1,6.6,65.0,0.5,20.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,334.1,3.6,65.0,0.5,9.7,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,339.9,5.7,65.0,0.5,3.3,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,332.4,3.3,65.0,0.5,3.3,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,328.2,0.5,65.0,0.7,13.9,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,343.5,15.6,65.0,0.5,9.7,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,340.7,5.1,65.0,0.5,14.4,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,342.1,5.1,65.0,0.5,7.3,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,331.1,2.6,65.0,0.5,14.2,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,330.9,2.6,65.0,0.5,9.2,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,329.7,3.8,65.0,0.7,6.3,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,345.3,5.4,65.0,0.5,8.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,344.7,6.6,65.0,0.7,4.0,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,343.1,6.0,65.0,0.7,19.9,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,326.1,0.3,65.0,0.7,9.5,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,338.0,5.3,65.0,0.6,13.2,Pantanal,MS,0,0,1
25.4,69.0,7.6,0.0,30,337.0,5.3,65.0,0.6,7.3,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,331.5,3.0,65.0,0.5,4.7,Cerrado,MG,0,0,0
25.4,69.0,7.6,0.0,30,326.4,3.0,65.0,0.5,8.8,Cerrado,MG,0,0,0
25.4,69.0,7.6,0.0,30,339.3,4.8,65.0,0.5,15.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,12.7,95.0,0.7,7.4,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,339.9,14.7,65.0,0.7,5.6,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,349.5,12.7,65.0,0.7,10.8,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,367.0,14.7,95.0,0.7,12.5,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,341.5,24.8,65.0,0.5,18.2,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,351.3,24.8,65.0,0.5,11.8,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,333.0,24.8,65.0,0.5,13.2,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,349.3,24.8,65.0,0.5,13.6,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,333.6,5.7,65.0,0.5,4.2,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,329.4,4.5,65.0,0.5,5.2,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,335.1,18.1,65.0,0.5,4.6,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,331.6,3.7,65.0,0.7,3.3,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,332.2,2.6,65.0,0.5,14.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,334.8,14.6,65.0,0.5,11.5,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,348.1,14.6,65.0,0.5,10.4,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,327.0,1.0,65.0,0.7,0.0,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,348.2,4.6,65.0,0.5,20.3,Cerrado,MG,0,0,0
25.4,69.0,7.6,0.0,30,334.9,9.0,65.0,0.7,5.5,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,337.8,3.9,65.0,0.5,20.3,Cerrado,MG,0,0,1
25.4,69.0,7.6,0.0,30,346.3,4.8,65.0,0.7,2.8,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,353.5,9.2,65.0,0.7,5.9,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,329.0,4.8,65.0,0.7,0.0,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,330.1,2.0,65.0,0.7,11.8,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,341.0,3.1,65.0,0.7,4.5,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,367.0,13.1,95.0,0.7,4.6,Mata Atlantica,GO,0,0,0
25.4,69.0,7.6,0.0,30,347.4,4.1,65.0,0.5,3.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,333.3,5.8,65.0,0.5,13.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,345.4,5.8,65.0,0.5,13.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,339.0,5.5,65.0,0.5,19.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,335.0,5.5,65.0,0.5,6.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.9,2.5,65.0,0.5,11.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,345.3,4.9,65.0,0.5,3.6,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,347.4,4.2,65.0,0.5,8.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.8,4.2,65.0,0.5,7.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,335.5,7.3,65.0,0.5,12.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,351.1,5.6,65.0,0.5,15.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,5.6,95.0,0.5,15.0,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,336.5,6.1,65.0,0.5,5.8,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,331.8,5.6,65.0,0.5,15.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,337.3,5.0,65.0,0.5,9.8,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,342.5,3.2,65.0,0.5,8.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.0,4.0,65.0,0.5,6.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,330.5,4.0,65.0,0.5,7.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.0,5.5,65.0,0.5,18.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,356.5,5.5,65.0,0.5,11.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,353.3,6.3,65.0,0.5,10.9,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,339.9,4.3,65.0,0.5,8.7,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,340.4,7.9,65.0,0.5,22.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,329.6,1.7,65.0,0.6,16.5,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,333.1,4.1,65.0,0.6,6.4,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,348.7,10.3,65.0,0.5,8.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.6,10.3,65.0,0.5,8.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.4,4.2,65.0,0.6,10.7,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,332.7,3.3,65.0,0.6,6.5,Pantanal,MS,0,0,1
25.4,69.0,7.6,0.0,30,343.4,7.2,65.0,0.6,12.2,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,338.1,3.9,65.0,0.6,17.3,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,341.4,4.2,65.0,0.6,3.4,Pantanal,MS,0,0,0
25.4,69.0,7.6,0.0,30,331.3,2.1,65.0,0.5,4.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,331.4,2.7,65.0,0.5,7.6,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,333.5,2.7,65.0,0.5,7.8,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,347.1,10.2,65.0,0.5,20.0,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,335.9,4.1,65.0,0.5,15.0,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,348.0,17.1,65.0,0.5,14.7,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,351.7,17.1,65.0,0.5,8.7,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,340.8,9.3,65.0,0.5,8.6,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,356.2,17.1,65.0,0.5,2.7,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,356.1,17.1,65.0,0.5,13.9,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,338.9,7.8,65.0,0.5,12.5,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,357.2,20.0,65.0,0.5,16.4,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,20.0,95.0,0.5,8.9,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,340.9,13.4,65.0,0.5,9.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.9,3.8,65.0,0.5,10.9,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,331.7,3.8,65.0,0.5,14.5,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,331.0,5.1,65.0,0.5,2.6,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,334.7,4.0,65.0,0.5,13.7,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,367.0,9.8,95.0,0.5,9.9,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,354.0,9.8,65.0,0.5,4.7,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,352.9,7.5,65.0,0.5,0.0,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,325.4,2.4,65.0,0.7,9.3,Mata Atlantica,GO,0,0,0
25.4,69.0,7.6,0.0,30,332.8,5.0,65.0,0.5,17.2,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,329.4,2.7,65.0,0.5,18.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.4,2.1,65.0,0.5,11.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.9,2.5,65.0,0.5,19.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,343.6,3.7,65.0,0.5,9.8,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,332.0,3.7,65.0,0.5,14.8,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,335.5,3.7,65.0,0.5,7.7,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,331.8,2.9,65.0,0.5,7.4,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,326.2,2.7,65.0,0.5,6.6,Desconhecido,??,0,0,0
